transaction_id,sender_id,receiver_id,amount,timestamp
TXN004707,ACC_NORMAL_761,ACC_NORMAL_192,399.0,2026-04-14 10:00:00
TXN004708,ACC_NORMAL_290,ACC_NORMAL_704,6419.0,2026-04-28 20:00:00
TXN004709,ACC_NORMAL_36,ACC_NORMAL_762,5378.0,2026-03-27 02:00:00
TXN004710,ACC_NORMAL_42,ACC_NORMAL_190,2511.0,2026-04-13 05:00:00
TXN004711,ACC_NORMAL_130,ACC_NORMAL_144,4787.0,2026-05-29 04:00:00
TXN004712,ACC_NORMAL_490,ACC_NORMAL_34,3792.0,2026-07-23 01:00:00
TXN004713,ACC_NORMAL_602,ACC_NORMAL_519,9369.0,2026-06-25 03:00:00
TXN004714,ACC_NORMAL_503,ACC_NORMAL_32,8439.0,2026-05-22 05:00:00
TXN004715,ACC_NORMAL_630,ACC_NORMAL_75,6232.0,2026-05-09 11:00:00
TXN004716,ACC_NORMAL_68,ACC_NORMAL_143,2577.0,2026-04-22 15:00:00
TXN004717,ACC_NORMAL_956,ACC_NORMAL_57,7368.0,2026-06-02 09:00:00
TXN004718,ACC_NORMAL_756,ACC_NORMAL_872,8666.0,2026-05-06 08:00:00
TXN004719,ACC_NORMAL_605,ACC_NORMAL_589,3628.0,2026-05-23 07:00:00
TXN004720,ACC_NORMAL_41,ACC_NORMAL_991,7134.0,2026-03-16 04:00:00
TXN004721,ACC_NORMAL_225,ACC_NORMAL_465,4354.0,2026-07-25 08:00:00
TXN004722,ACC_NORMAL_741,ACC_NORMAL_673,8308.0,2026-07-07 16:00:00
TXN004723,ACC_NORMAL_369,ACC_NORMAL_534,6659.0,2026-03-07 09:00:00
TXN004724,ACC_NORMAL_867,ACC_NORMAL_437,940.0,2026-07-23 08:00:00
TXN004725,ACC_NORMAL_347,ACC_NORMAL_452,8997.0,2026-04-12 18:00:00
TXN004726,ACC_NORMAL_386,ACC_NORMAL_683,2025.0,2026-06-14 14:00:00
TXN004727,ACC_NORMAL_824,ACC_NORMAL_709,5575.0,2026-03-26 06:00:00
TXN004728,ACC_NORMAL_439,ACC_NORMAL_252,5532.0,2026-04-19 14:00:00
TXN004729,ACC_NORMAL_827,ACC_NORMAL_628,5341.0,2026-06-09 05:00:00
TXN004730,ACC_NORMAL_530,ACC_NORMAL_590,7425.0,2026-04-10 16:00:00
TXN004731,ACC_NORMAL_327,ACC_NORMAL_938,1861.0,2026-06-18 15:00:00
TXN004732,ACC_NORMAL_547,ACC_NORMAL_322,4394.0,2026-04-17 03:00:00
TXN004733,ACC_NORMAL_205,ACC_NORMAL_38,6095.0,2026-05-15 18:00:00
TXN004734,ACC_NORMAL_334,ACC_NORMAL_771,2904.0,2026-03-26 15:00:00
TXN004735,ACC_NORMAL_236,ACC_NORMAL_489,8928.0,2026-07-09 10:00:00
TXN004736,ACC_NORMAL_832,ACC_NORMAL_641,1634.0,2026-03-31 19:00:00
TXN004737,ACC_NORMAL_153,ACC_NORMAL_694,2652.0,2026-04-12 09:00:00
TXN004738,ACC_NORMAL_907,ACC_NORMAL_833,5913.0,2026-04-10 10:00:00
TXN004739,ACC_NORMAL_997,ACC_NORMAL_2,6392.0,2026-04-24 18:00:00
TXN004740,ACC_NORMAL_616,ACC_NORMAL_464,4538.0,2026-07-12 02:00:00
TXN004741,ACC_NORMAL_715,ACC_NORMAL_213,8796.0,2026-04-12 22:00:00
TXN004742,ACC_NORMAL_248,ACC_NORMAL_450,7131.0,2026-04-12 13:00:00
TXN004743,ACC_NORMAL_243,ACC_NORMAL_229,4293.0,2026-06-01 20:00:00
TXN004744,ACC_NORMAL_861,ACC_NORMAL_460,5941.0,2026-03-19 15:00:00
TXN004745,ACC_NORMAL_848,ACC_NORMAL_14,4995.0,2026-06-15 06:00:00
TXN004746,ACC_NORMAL_512,ACC_NORMAL_39,2368.0,2026-07-07 18:00:00
TXN004747,ACC_NORMAL_882,ACC_NORMAL_735,9793.0,2026-04-22 20:00:00
TXN004748,ACC_NORMAL_934,ACC_NORMAL_116,8359.0,2026-03-17 03:00:00
TXN004749,ACC_NORMAL_881,ACC_NORMAL_651,9150.0,2026-05-28 03:00:00
TXN004750,ACC_NORMAL_16,ACC_NORMAL_306,7510.0,2026-03-22 11:00:00
TXN004751,ACC_NORMAL_977,ACC_NORMAL_460,5469.0,2026-04-15 05:00:00
TXN004752,ACC_NORMAL_763,ACC_NORMAL_661,7929.0,2026-07-18 01:00:00
TXN004753,ACC_NORMAL_455,ACC_NORMAL_65,3978.0,2026-06-22 04:00:00
TXN004754,ACC_NORMAL_746,ACC_NORMAL_356,9167.0,2026-04-24 16:00:00
TXN004755,ACC_NORMAL_921,ACC_NORMAL_524,8230.0,2026-07-04 00:00:00
TXN004756,ACC_NORMAL_414,ACC_NORMAL_926,9520.0,2026-04-08 21:00:00
TXN004757,ACC_NORMAL_758,ACC_NORMAL_449,6881.0,2026-05-08 13:00:00
TXN004758,ACC_NORMAL_842,ACC_NORMAL_163,5313.0,2026-03-22 03:00:00
TXN004759,ACC_NORMAL_23,ACC_NORMAL_471,9819.0,2026-06-06 18:00:00
TXN004760,ACC_NORMAL_367,ACC_NORMAL_832,7425.0,2026-06-05 04:00:00
TXN004761,ACC_NORMAL_480,ACC_NORMAL_281,6111.0,2026-05-02 10:00:00
TXN004762,ACC_NORMAL_871,ACC_NORMAL_353,2504.0,2026-07-13 08:00:00
TXN004763,ACC_NORMAL_71,ACC_NORMAL_209,9417.0,2026-04-30 14:00:00
TXN004764,ACC_NORMAL_396,ACC_NORMAL_859,8616.0,2026-06-22 15:00:00
TXN004765,ACC_NORMAL_321,ACC_NORMAL_807,6501.0,2026-03-07 07:00:00
TXN004766,ACC_NORMAL_204,ACC_NORMAL_623,4039.0,2026-05-16 03:00:00
TXN004767,ACC_NORMAL_929,ACC_NORMAL_566,4261.0,2026-07-18 01:00:00
TXN004768,ACC_NORMAL_796,ACC_NORMAL_24,2042.0,2026-05-29 04:00:00
TXN004769,ACC_NORMAL_536,ACC_NORMAL_284,4008.0,2026-05-05 15:00:00
TXN004770,ACC_NORMAL_13,ACC_NORMAL_846,5098.0,2026-04-23 12:00:00
TXN004771,ACC_NORMAL_253,ACC_NORMAL_265,715.0,2026-05-14 15:00:00
TXN004772,ACC_NORMAL_428,ACC_NORMAL_495,8842.0,2026-07-02 10:00:00
TXN004773,ACC_NORMAL_182,ACC_NORMAL_317,2484.0,2026-04-17 09:00:00
TXN004774,ACC_NORMAL_636,ACC_NORMAL_230,1104.0,2026-07-09 20:00:00
TXN004775,ACC_NORMAL_488,ACC_NORMAL_129,689.0,2026-03-15 18:00:00
TXN004776,ACC_NORMAL_512,ACC_NORMAL_53,3135.0,2026-07-25 18:00:00
TXN004777,ACC_NORMAL_151,ACC_NORMAL_548,6879.0,2026-07-04 03:00:00
TXN004778,ACC_NORMAL_629,ACC_NORMAL_564,7220.0,2026-05-14 11:00:00
TXN004779,ACC_NORMAL_222,ACC_NORMAL_604,4401.0,2026-03-20 06:00:00
TXN004780,ACC_NORMAL_952,ACC_NORMAL_2,272.0,2026-04-05 20:00:00
TXN004781,ACC_NORMAL_395,ACC_NORMAL_193,9010.0,2026-06-03 00:00:00
TXN004782,ACC_NORMAL_883,ACC_NORMAL_880,5881.0,2026-07-18 19:00:00
TXN004783,ACC_NORMAL_771,ACC_NORMAL_392,4412.0,2026-04-05 02:00:00
TXN004784,ACC_NORMAL_955,ACC_NORMAL_403,2686.0,2026-07-18 08:00:00
TXN004785,ACC_NORMAL_282,ACC_NORMAL_242,2117.0,2026-05-17 13:00:00
TXN004786,ACC_NORMAL_267,ACC_NORMAL_936,1383.0,2026-05-16 05:00:00
TXN004787,ACC_NORMAL_104,ACC_NORMAL_765,2161.0,2026-04-03 18:00:00
TXN004788,ACC_NORMAL_436,ACC_NORMAL_826,5767.0,2026-07-14 14:00:00
TXN004789,ACC_NORMAL_479,ACC_NORMAL_691,7682.0,2026-07-24 08:00:00
TXN004790,ACC_NORMAL_706,ACC_NORMAL_519,5582.0,2026-03-09 06:00:00
TXN004791,ACC_NORMAL_531,ACC_NORMAL_581,3616.0,2026-04-27 21:00:00
TXN004792,ACC_NORMAL_67,ACC_NORMAL_296,5853.0,2026-05-03 05:00:00
TXN004793,ACC_NORMAL_875,ACC_NORMAL_910,7285.0,2026-04-09 13:00:00
TXN004794,ACC_NORMAL_902,ACC_NORMAL_196,159.0,2026-07-26 21:00:00
TXN004795,ACC_NORMAL_828,ACC_NORMAL_507,3932.0,2026-03-09 04:00:00
TXN004796,ACC_NORMAL_728,ACC_NORMAL_715,8761.0,2026-07-10 11:00:00
TXN004797,ACC_NORMAL_239,ACC_NORMAL_84,1269.0,2026-04-05 02:00:00
TXN004798,ACC_NORMAL_656,ACC_NORMAL_700,5391.0,2026-07-11 03:00:00
TXN004799,ACC_NORMAL_368,ACC_NORMAL_43,5401.0,2026-04-25 09:00:00
TXN004800,ACC_NORMAL_440,ACC_NORMAL_415,1863.0,2026-05-22 10:00:00
TXN004801,ACC_NORMAL_239,ACC_NORMAL_654,7871.0,2026-06-30 04:00:00
TXN004802,ACC_NORMAL_132,ACC_NORMAL_539,6732.0,2026-05-20 18:00:00
TXN004803,ACC_NORMAL_250,ACC_NORMAL_58,4510.0,2026-07-11 16:00:00
TXN004804,ACC_NORMAL_815,ACC_NORMAL_718,1328.0,2026-05-14 05:00:00
TXN004805,ACC_NORMAL_253,ACC_NORMAL_887,5855.0,2026-03-23 23:00:00
TXN004806,ACC_NORMAL_975,ACC_NORMAL_645,8654.0,2026-03-30 09:00:00
TXN004807,ACC_NORMAL_587,ACC_NORMAL_182,8834.0,2026-07-22 15:00:00
TXN004808,ACC_NORMAL_570,ACC_NORMAL_935,690.0,2026-07-01 04:00:00
TXN004809,ACC_NORMAL_468,ACC_NORMAL_316,3179.0,2026-03-28 02:00:00
TXN004810,ACC_NORMAL_476,ACC_NORMAL_385,5249.0,2026-06-12 17:00:00
TXN004811,ACC_NORMAL_316,ACC_NORMAL_515,8977.0,2026-04-03 05:00:00
TXN004812,ACC_NORMAL_509,ACC_NORMAL_899,9323.0,2026-06-01 21:00:00
TXN004813,ACC_NORMAL_844,ACC_NORMAL_655,5016.0,2026-06-17 18:00:00
TXN004814,ACC_NORMAL_69,ACC_NORMAL_630,5711.0,2026-03-22 21:00:00
TXN004815,ACC_NORMAL_984,ACC_NORMAL_954,481.0,2026-05-29 01:00:00
TXN004816,ACC_NORMAL_378,ACC_NORMAL_932,2668.0,2026-06-22 11:00:00
TXN004817,ACC_NORMAL_545,ACC_NORMAL_485,9048.0,2026-06-17 00:00:00
TXN004818,ACC_NORMAL_506,ACC_NORMAL_950,1478.0,2026-04-15 03:00:00
TXN004819,ACC_NORMAL_922,ACC_NORMAL_313,1257.0,2026-06-14 09:00:00
TXN004820,ACC_NORMAL_348,ACC_NORMAL_638,8431.0,2026-06-07 11:00:00
TXN004821,ACC_NORMAL_492,ACC_NORMAL_609,9233.0,2026-07-27 13:00:00
TXN004822,ACC_NORMAL_351,ACC_NORMAL_960,7063.0,2026-07-13 19:00:00
TXN004823,ACC_NORMAL_807,ACC_NORMAL_169,8179.0,2026-07-18 23:00:00
TXN004824,ACC_NORMAL_148,ACC_NORMAL_61,5545.0,2026-03-30 08:00:00
TXN004825,ACC_NORMAL_44,ACC_NORMAL_412,3985.0,2026-07-17 04:00:00
TXN004826,ACC_NORMAL_506,ACC_NORMAL_620,9855.0,2026-05-19 04:00:00
TXN004827,ACC_NORMAL_405,ACC_NORMAL_996,4904.0,2026-05-15 02:00:00
TXN004828,ACC_NORMAL_704,ACC_NORMAL_487,994.0,2026-03-24 06:00:00
TXN004829,ACC_NORMAL_501,ACC_NORMAL_577,3078.0,2026-06-04 08:00:00
TXN004830,ACC_NORMAL_285,ACC_NORMAL_164,9543.0,2026-05-01 07:00:00
TXN004831,ACC_NORMAL_401,ACC_NORMAL_6,7834.0,2026-06-16 16:00:00
TXN004832,ACC_NORMAL_420,ACC_NORMAL_155,5742.0,2026-07-27 03:00:00
TXN004833,ACC_NORMAL_407,ACC_NORMAL_111,5230.0,2026-05-27 10:00:00
TXN004834,ACC_NORMAL_571,ACC_NORMAL_887,6286.0,2026-03-11 23:00:00
TXN004835,ACC_NORMAL_412,ACC_NORMAL_364,4695.0,2026-03-10 20:00:00
TXN004836,ACC_NORMAL_463,ACC_NORMAL_439,5713.0,2026-04-22 08:00:00
TXN004837,ACC_NORMAL_177,ACC_NORMAL_699,3146.0,2026-06-02 06:00:00
TXN004838,ACC_NORMAL_470,ACC_NORMAL_387,3231.0,2026-03-05 12:00:00
TXN004839,ACC_NORMAL_567,ACC_NORMAL_443,2285.0,2026-06-17 14:00:00
TXN004840,ACC_NORMAL_995,ACC_NORMAL_693,9020.0,2026-03-20 20:00:00
TXN004841,ACC_NORMAL_175,ACC_NORMAL_27,4141.0,2026-05-11 05:00:00
TXN004842,ACC_NORMAL_987,ACC_NORMAL_440,5036.0,2026-07-11 11:00:00
TXN004843,ACC_NORMAL_252,ACC_NORMAL_569,1116.0,2026-05-07 22:00:00
TXN004844,ACC_NORMAL_334,ACC_NORMAL_357,2263.0,2026-06-16 18:00:00
TXN004845,ACC_NORMAL_679,ACC_NORMAL_644,4628.0,2026-06-16 05:00:00
TXN004846,ACC_NORMAL_10,ACC_NORMAL_439,8415.0,2026-06-11 07:00:00
TXN004847,ACC_NORMAL_212,ACC_NORMAL_631,3317.0,2026-05-10 19:00:00
TXN004848,ACC_NORMAL_239,ACC_NORMAL_984,1600.0,2026-05-26 20:00:00
TXN004849,ACC_NORMAL_382,ACC_NORMAL_211,6563.0,2026-05-17 10:00:00
TXN004850,ACC_NORMAL_357,ACC_NORMAL_516,7343.0,2026-07-16 17:00:00
TXN004851,ACC_NORMAL_434,ACC_NORMAL_921,9866.0,2026-07-19 06:00:00
TXN004852,ACC_NORMAL_116,ACC_NORMAL_550,6622.0,2026-04-12 16:00:00
TXN004853,ACC_NORMAL_415,ACC_NORMAL_683,3901.0,2026-07-13 19:00:00
TXN004854,ACC_NORMAL_820,ACC_NORMAL_618,3514.0,2026-05-18 06:00:00
TXN004855,ACC_NORMAL_811,ACC_NORMAL_629,4823.0,2026-06-07 06:00:00
TXN004856,ACC_NORMAL_177,ACC_NORMAL_60,5058.0,2026-04-08 22:00:00
TXN004857,ACC_NORMAL_517,ACC_NORMAL_779,7923.0,2026-06-27 02:00:00
TXN004858,ACC_NORMAL_687,ACC_NORMAL_924,9771.0,2026-05-22 14:00:00
TXN004859,ACC_NORMAL_903,ACC_NORMAL_982,9678.0,2026-05-31 11:00:00
TXN004860,ACC_NORMAL_417,ACC_NORMAL_900,2373.0,2026-06-23 12:00:00
TXN004861,ACC_NORMAL_558,ACC_NORMAL_802,4550.0,2026-06-17 07:00:00
TXN004862,ACC_NORMAL_600,ACC_NORMAL_840,1358.0,2026-07-13 02:00:00
TXN004863,ACC_NORMAL_361,ACC_NORMAL_189,7281.0,2026-05-18 14:00:00
TXN004864,ACC_NORMAL_23,ACC_NORMAL_760,4430.0,2026-04-14 08:00:00
TXN004865,ACC_NORMAL_369,ACC_NORMAL_129,7885.0,2026-06-07 01:00:00
TXN004866,ACC_NORMAL_123,ACC_NORMAL_602,1617.0,2026-07-04 17:00:00
TXN004867,ACC_NORMAL_645,ACC_NORMAL_955,3042.0,2026-05-12 20:00:00
TXN004868,ACC_NORMAL_255,ACC_NORMAL_508,4622.0,2026-03-19 18:00:00
TXN004869,ACC_NORMAL_680,ACC_NORMAL_198,4318.0,2026-03-15 05:00:00
TXN004870,ACC_NORMAL_874,ACC_NORMAL_870,7816.0,2026-03-09 05:00:00
TXN004871,ACC_NORMAL_589,ACC_NORMAL_581,3306.0,2026-07-11 23:00:00
TXN004872,ACC_NORMAL_758,ACC_NORMAL_165,4418.0,2026-03-23 04:00:00
TXN004873,ACC_NORMAL_858,ACC_NORMAL_133,8835.0,2026-03-05 15:00:00
TXN004874,ACC_NORMAL_53,ACC_NORMAL_735,9141.0,2026-07-02 03:00:00
TXN004875,ACC_NORMAL_149,ACC_NORMAL_913,7161.0,2026-05-17 06:00:00
TXN004876,ACC_NORMAL_334,ACC_NORMAL_269,7110.0,2026-04-18 04:00:00
TXN004877,ACC_NORMAL_353,ACC_NORMAL_137,3551.0,2026-04-03 14:00:00
TXN004878,ACC_NORMAL_764,ACC_NORMAL_738,8363.0,2026-04-05 06:00:00
TXN004879,ACC_NORMAL_65,ACC_NORMAL_836,7091.0,2026-03-10 07:00:00
TXN004880,ACC_NORMAL_302,ACC_NORMAL_441,6433.0,2026-07-27 09:00:00
TXN004881,ACC_NORMAL_769,ACC_NORMAL_980,8083.0,2026-05-20 03:00:00
TXN004882,ACC_NORMAL_523,ACC_NORMAL_583,679.0,2026-03-08 17:00:00
TXN004883,ACC_NORMAL_385,ACC_NORMAL_279,1877.0,2026-05-14 05:00:00
TXN004884,ACC_NORMAL_467,ACC_NORMAL_84,8591.0,2026-06-27 03:00:00
TXN004885,ACC_NORMAL_543,ACC_NORMAL_793,8720.0,2026-06-24 03:00:00
TXN004886,ACC_NORMAL_690,ACC_NORMAL_997,1598.0,2026-05-31 06:00:00
TXN004887,ACC_NORMAL_74,ACC_NORMAL_65,866.0,2026-04-01 22:00:00
TXN004888,ACC_NORMAL_604,ACC_NORMAL_275,2159.0,2026-04-17 06:00:00
TXN004889,ACC_NORMAL_314,ACC_NORMAL_67,7918.0,2026-07-23 23:00:00
TXN004890,ACC_NORMAL_542,ACC_NORMAL_165,3088.0,2026-04-08 15:00:00
TXN004891,ACC_NORMAL_115,ACC_NORMAL_929,1994.0,2026-07-21 22:00:00
TXN004892,ACC_NORMAL_756,ACC_NORMAL_806,5949.0,2026-03-12 21:00:00
TXN004893,ACC_NORMAL_776,ACC_NORMAL_916,7796.0,2026-04-30 07:00:00
TXN004894,ACC_NORMAL_156,ACC_NORMAL_297,4260.0,2026-04-04 16:00:00
TXN004895,ACC_NORMAL_728,ACC_NORMAL_274,876.0,2026-06-11 10:00:00
TXN004896,ACC_NORMAL_126,ACC_NORMAL_314,8132.0,2026-07-05 05:00:00
TXN004897,ACC_NORMAL_202,ACC_NORMAL_676,4639.0,2026-07-16 18:00:00
TXN004898,ACC_NORMAL_394,ACC_NORMAL_348,7105.0,2026-05-09 07:00:00
TXN004899,ACC_NORMAL_430,ACC_NORMAL_546,8218.0,2026-05-10 00:00:00
TXN004900,ACC_NORMAL_429,ACC_NORMAL_564,1384.0,2026-06-20 08:00:00
TXN004901,ACC_NORMAL_577,ACC_NORMAL_879,2856.0,2026-03-10 13:00:00
TXN004902,ACC_NORMAL_985,ACC_NORMAL_527,1458.0,2026-06-25 09:00:00
TXN004903,ACC_NORMAL_999,ACC_NORMAL_917,2376.0,2026-07-20 17:00:00
TXN004904,ACC_NORMAL_862,ACC_NORMAL_523,495.0,2026-05-19 21:00:00
TXN004905,ACC_NORMAL_353,ACC_NORMAL_882,5159.0,2026-06-03 23:00:00
TXN004906,ACC_NORMAL_140,ACC_NORMAL_377,5815.0,2026-05-13 07:00:00
TXN004907,ACC_NORMAL_510,ACC_NORMAL_742,5567.0,2026-04-14 08:00:00
TXN004908,ACC_NORMAL_634,ACC_NORMAL_767,8931.0,2026-03-09 14:00:00
TXN004909,ACC_NORMAL_695,ACC_NORMAL_731,7380.0,2026-05-08 16:00:00
TXN004910,ACC_NORMAL_50,ACC_NORMAL_892,945.0,2026-07-14 08:00:00
TXN004911,ACC_NORMAL_751,ACC_NORMAL_92,4469.0,2026-06-04 22:00:00
TXN004912,ACC_NORMAL_648,ACC_NORMAL_94,6745.0,2026-04-19 05:00:00
TXN004913,ACC_NORMAL_99,ACC_NORMAL_128,2391.0,2026-03-05 13:00:00
TXN004914,ACC_NORMAL_439,ACC_NORMAL_313,102.0,2026-05-18 13:00:00
TXN004915,ACC_NORMAL_699,ACC_NORMAL_290,1986.0,2026-04-06 19:00:00
TXN004916,ACC_NORMAL_630,ACC_NORMAL_164,9218.0,2026-04-08 19:00:00
TXN004917,ACC_NORMAL_115,ACC_NORMAL_402,6111.0,2026-04-30 16:00:00
TXN004918,ACC_NORMAL_806,ACC_NORMAL_362,2666.0,2026-04-12 07:00:00
TXN004919,ACC_NORMAL_943,ACC_NORMAL_220,2136.0,2026-07-02 00:00:00
TXN004920,ACC_NORMAL_87,ACC_NORMAL_397,8756.0,2026-04-20 03:00:00
TXN004921,ACC_NORMAL_67,ACC_NORMAL_568,2316.0,2026-07-09 18:00:00
TXN004922,ACC_NORMAL_323,ACC_NORMAL_473,1866.0,2026-05-16 13:00:00
TXN004923,ACC_NORMAL_427,ACC_NORMAL_928,3264.0,2026-04-06 06:00:00
TXN004924,ACC_NORMAL_268,ACC_NORMAL_759,9090.0,2026-07-20 05:00:00
TXN004925,ACC_NORMAL_256,ACC_NORMAL_669,9311.0,2026-03-12 03:00:00
TXN004926,ACC_NORMAL_552,ACC_NORMAL_366,6681.0,2026-03-11 14:00:00
TXN004927,ACC_NORMAL_705,ACC_NORMAL_628,7265.0,2026-04-20 02:00:00
TXN004928,ACC_NORMAL_249,ACC_NORMAL_323,3213.0,2026-03-19 08:00:00
TXN004929,ACC_NORMAL_643,ACC_NORMAL_718,1768.0,2026-05-01 14:00:00
TXN004930,ACC_NORMAL_368,ACC_NORMAL_139,7371.0,2026-03-05 19:00:00
TXN004931,ACC_NORMAL_744,ACC_NORMAL_425,3143.0,2026-05-19 06:00:00
TXN004932,ACC_NORMAL_620,ACC_NORMAL_850,9118.0,2026-05-23 00:00:00
TXN004933,ACC_NORMAL_678,ACC_NORMAL_915,6992.0,2026-06-28 04:00:00
TXN004934,ACC_NORMAL_343,ACC_NORMAL_107,1491.0,2026-07-14 09:00:00
TXN004935,ACC_NORMAL_302,ACC_NORMAL_677,5039.0,2026-06-19 14:00:00
TXN004936,ACC_NORMAL_42,ACC_NORMAL_621,8829.0,2026-06-04 23:00:00
TXN004937,ACC_NORMAL_246,ACC_NORMAL_375,7679.0,2026-07-15 03:00:00
TXN004938,ACC_NORMAL_865,ACC_NORMAL_394,4366.0,2026-07-10 19:00:00
TXN004939,ACC_NORMAL_8,ACC_NORMAL_650,2856.0,2026-07-22 08:00:00
TXN004940,ACC_NORMAL_353,ACC_NORMAL_223,3211.0,2026-06-10 19:00:00
TXN004941,ACC_NORMAL_394,ACC_NORMAL_702,5343.0,2026-05-06 15:00:00
TXN004942,ACC_NORMAL_416,ACC_NORMAL_919,2392.0,2026-07-08 05:00:00
TXN004943,ACC_NORMAL_953,ACC_NORMAL_423,2122.0,2026-07-03 09:00:00
TXN004944,ACC_NORMAL_829,ACC_NORMAL_205,5960.0,2026-07-14 01:00:00
TXN004945,ACC_NORMAL_139,ACC_NORMAL_710,1223.0,2026-06-22 21:00:00
TXN004946,ACC_NORMAL_290,ACC_NORMAL_732,7184.0,2026-05-13 21:00:00
TXN004947,ACC_NORMAL_562,ACC_NORMAL_517,4425.0,2026-07-24 13:00:00
TXN004948,ACC_NORMAL_532,ACC_NORMAL_904,9080.0,2026-06-28 06:00:00
TXN004949,ACC_NORMAL_816,ACC_NORMAL_658,9743.0,2026-06-30 12:00:00
TXN004950,ACC_NORMAL_134,ACC_NORMAL_660,7656.0,2026-04-25 04:00:00
TXN004951,ACC_NORMAL_580,ACC_NORMAL_130,7064.0,2026-06-06 20:00:00
TXN004952,ACC_NORMAL_694,ACC_NORMAL_436,7095.0,2026-06-18 11:00:00
TXN004953,ACC_NORMAL_172,ACC_NORMAL_56,7489.0,2026-05-18 14:00:00
TXN004954,ACC_NORMAL_913,ACC_NORMAL_859,6771.0,2026-06-03 13:00:00
TXN004955,ACC_NORMAL_927,ACC_NORMAL_275,4845.0,2026-04-03 20:00:00
TXN004956,ACC_NORMAL_283,ACC_NORMAL_656,3680.0,2026-05-06 04:00:00
TXN004957,ACC_NORMAL_344,ACC_NORMAL_904,2113.0,2026-04-16 22:00:00
TXN004958,ACC_NORMAL_643,ACC_NORMAL_883,6736.0,2026-05-02 21:00:00
TXN004959,ACC_NORMAL_619,ACC_NORMAL_38,3086.0,2026-04-07 19:00:00
TXN004960,ACC_NORMAL_88,ACC_NORMAL_329,2830.0,2026-04-08 23:00:00
TXN004961,ACC_NORMAL_814,ACC_NORMAL_117,3660.0,2026-05-18 23:00:00
TXN004962,ACC_NORMAL_573,ACC_NORMAL_223,2492.0,2026-07-02 03:00:00
TXN004963,ACC_NORMAL_227,ACC_NORMAL_87,8303.0,2026-07-01 15:00:00
TXN004964,ACC_NORMAL_512,ACC_NORMAL_82,9265.0,2026-07-18 04:00:00
TXN004965,ACC_NORMAL_655,ACC_NORMAL_253,6151.0,2026-06-12 06:00:00
TXN004966,ACC_NORMAL_665,ACC_NORMAL_76,3255.0,2026-06-28 15:00:00
TXN004967,ACC_NORMAL_957,ACC_NORMAL_15,6414.0,2026-03-08 03:00:00
TXN004968,ACC_NORMAL_266,ACC_NORMAL_960,1242.0,2026-05-22 00:00:00
TXN004969,ACC_NORMAL_50,ACC_NORMAL_627,2773.0,2026-03-12 22:00:00
TXN004970,ACC_NORMAL_970,ACC_NORMAL_274,3412.0,2026-06-12 16:00:00
TXN004971,ACC_NORMAL_327,ACC_NORMAL_710,6933.0,2026-06-04 22:00:00
TXN004972,ACC_NORMAL_885,ACC_NORMAL_34,8950.0,2026-04-03 22:00:00
TXN004973,ACC_NORMAL_311,ACC_NORMAL_337,6473.0,2026-04-18 19:00:00
TXN004974,ACC_NORMAL_52,ACC_NORMAL_469,7359.0,2026-06-24 02:00:00
TXN004975,ACC_NORMAL_255,ACC_NORMAL_486,641.0,2026-06-27 15:00:00
TXN004976,ACC_NORMAL_407,ACC_NORMAL_192,5231.0,2026-03-12 13:00:00
TXN004977,ACC_NORMAL_210,ACC_NORMAL_611,1151.0,2026-07-06 15:00:00
TXN004978,ACC_NORMAL_613,ACC_NORMAL_243,237.0,2026-07-15 19:00:00
TXN004979,ACC_NORMAL_945,ACC_NORMAL_952,1976.0,2026-07-27 22:00:00
TXN004980,ACC_NORMAL_896,ACC_NORMAL_277,9039.0,2026-05-05 11:00:00
TXN004981,ACC_NORMAL_686,ACC_NORMAL_223,2372.0,2026-05-17 07:00:00
TXN004982,ACC_NORMAL_84,ACC_NORMAL_447,9610.0,2026-03-30 07:00:00
TXN004983,ACC_NORMAL_697,ACC_NORMAL_404,8977.0,2026-06-20 11:00:00
TXN004984,ACC_NORMAL_417,ACC_NORMAL_122,6098.0,2026-04-25 14:00:00
TXN004985,ACC_NORMAL_490,ACC_NORMAL_150,8356.0,2026-04-11 06:00:00
TXN004986,ACC_NORMAL_416,ACC_NORMAL_627,274.0,2026-03-24 19:00:00
TXN004987,ACC_NORMAL_334,ACC_NORMAL_688,917.0,2026-07-22 02:00:00
TXN004988,ACC_NORMAL_211,ACC_NORMAL_812,2188.0,2026-03-22 04:00:00
TXN004989,ACC_NORMAL_531,ACC_NORMAL_145,6178.0,2026-03-27 00:00:00
TXN004990,ACC_NORMAL_825,ACC_NORMAL_989,5600.0,2026-07-25 09:00:00
TXN004991,ACC_NORMAL_139,ACC_NORMAL_454,9986.0,2026-04-17 03:00:00
TXN004992,ACC_NORMAL_880,ACC_NORMAL_346,2010.0,2026-06-16 17:00:00
TXN004993,ACC_NORMAL_903,ACC_NORMAL_802,3284.0,2026-06-28 15:00:00
TXN004994,ACC_NORMAL_147,ACC_NORMAL_701,6077.0,2026-06-20 01:00:00
TXN004995,ACC_NORMAL_347,ACC_NORMAL_73,6366.0,2026-04-16 22:00:00
TXN004996,ACC_NORMAL_202,ACC_NORMAL_159,2852.0,2026-07-26 22:00:00
TXN004997,ACC_NORMAL_88,ACC_NORMAL_918,2852.0,2026-07-15 03:00:00
